CID,Type,Impact,Status,First Detected,Owner,Classification,Severity,Action,Component,Category,File,Function,CWE
641895,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/queryShipperNominationFile/page.tsx,cell,476
642045,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/qualityPlanning/page_bk.tsx,<script>,398
642179,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/qualityPlanning/form/tableIntraday.tsx,<anonymous>,476
641828,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/qualityPlanning/form/tableIntraday.tsx,<anonymous>,476
641793,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/qualityEvaluation/page.tsx,<anonymous>,476
642158,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/parkingAllocation/page.tsx,<anonymous>,476
642080,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/parkingAllocation/page.tsx,<anonymous>,476
641766,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/parkingAllocation/page.tsx,<anonymous>,476
642008,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/parkingAllocation/form/table.tsx,<anonymous>,476
642229,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/minimumInventorySummary/page.tsx,<anonymous>,476
642067,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/minimumInventorySummary/form/tableTabWeekly.tsx,checkAllValuesEqual,476
641836,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/minimumInventorySummary/form/tableTabWeekly.tsx,<anonymous>,476
642228,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/minimumInventorySummary/form/tableTabAll.tsx,TableAll,476
642010,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/minimumInventorySummary/form/tableTabAll.tsx,<anonymous>,476
642173,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/dailyadjustmentSummary/form/table.tsx,<anonymous>,476
642107,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/dailyManagement/nomCodeView/pageViewFile.tsx,PageViewFile,476
641812,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/dailyManagement/nomCodeView/pageViewFile.tsx,PageViewFile,476
641938,Logically dead code,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/dailyAdjustment/form/modalViewPoint.tsx,ModalViewPoint,561
642131,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/dailyAdjustment/form/modalAction.tsx,<anonymous>,398
641806,Logically dead code,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/nominations/(menu)/daiAdjustmentReport/form/tableTabTotal.tsx,TableTabTotal,561
641822,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringRetrieving/page.tsx,ClientPage,398
642247,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringManagement/page.tsx,<anonymous>,476
642207,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringManagement/form/table.tsx,TableMtrMgn,476
641908,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringManagement/form/table.tsx,<anonymous>,476
641815,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringManagement/form/modalViewDetail.tsx,<anonymous>,476
642095,Logically dead code,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Control flow issues,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringChecking/form/table.tsx,TableMtrChecking,561
641874,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/metering/(menu)/MeteringChecking/form/table.tsx,<anonymous>,476
642152,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/page.tsx,<anonymous>,476
641814,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/page.tsx,<anonymous>,476
642225,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/table.tsx,TableOfIf,476
642163,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/table.tsx,<anonymous>,476
642142,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/table.tsx,TableOfIf,476
642017,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/table.tsx,<anonymous>,476
642059,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/historyViewer.tsx,<script>,398
641974,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/documentViewer.tsx,<script>,398
642186,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument8.tsx,handleSelectChange,476
642026,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument8.tsx,<script>,398
641896,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument8.tsx,FormDocument8,476
642211,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument7.tsx,handleSelectChange,476
642072,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument7.tsx,handleSelectChange,476
642047,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument7.tsx,handleSelectChange,476
641932,Identical code for different branches,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument7.tsx,handleFormSubmit,398
641853,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument7.tsx,handleSelectChange,476
641802,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/OFIF/form/document/formDocument7.tsx,<script>,398
642076,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/page.tsx,handleFormSubmit,476
642102,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/table.tsx,<script>,398
641863,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/table.tsx,<anonymous>,476
641849,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/table.tsx,<anonymous>,476
641833,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/table.tsx,TableOffspecGas,476
641816,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/table.tsx,TableOffspecGas,476
642219,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument3.tsx,FormDocument3,476
642161,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument3.tsx,FormDocument3,476
642128,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument3.tsx,<script>,398
642031,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument2.tsx,FormDocument2,476
641998,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument2.tsx,handleSelectChange,476
641909,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument2.tsx,<script>,398
642000,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EventOffSpecGas/form/formDocument1.tsx,<script>,398
642091,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/table.tsx,<anonymous>,476
641823,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/table.tsx,TableEmergencyDifficult,476
641801,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/table.tsx,<anonymous>,476
641768,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/table.tsx,TableEmergencyDifficult,476
642241,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument6.tsx,handleSelectChange,476
642167,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument6.tsx,handleSelectChange,476
642043,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument6.tsx,<script>,398
641894,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument6.tsx,handleSelectChange,476
642196,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument5.tsx,handleSelectChange,476
641829,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument5.tsx,FormDocument5,476
641798,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument5.tsx,<script>,398
642025,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument41.tsx,<script>,398
641898,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument41.tsx,handleSelectChange,476
642168,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument4.tsx,<script>,398
642085,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument4.tsx,FormDocument4,476
641975,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument4.tsx,handleSelectChange,476
642164,Expression with no effect,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument39.tsx,<script>,398
642051,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument39.tsx,FormDocument39,476
641993,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/event/(menu)/EmergencyDifficultDay/form/document/formDocument39.tsx,handleSelectChange,476
642208,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/page.tsx,openEditForm,476
642099,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/page.tsx,openViewForm,476
641796,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/table.tsx,<anonymous>,476
642034,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalSummary.tsx,ModalSummary,1025
641824,Same on both sides,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Incorrect expression,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalSummary.tsx,<anonymous>,1025
641927,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalRole.tsx,<anonymous>,476
641952,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalReason.tsx,<anonymous>,476
642190,Hard-coded secret,Low,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Sigma,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalPassword.tsx,,798
642002,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalPassword.tsx,fetchData,476
642197,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/users/form/modalAction.tsx,handleChange,476
641970,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/page.tsx,handleFormSubmit,476
641787,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/page.tsx,handleFormSubmit,476
642127,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/form/modalView.tsx,<anonymous>,476
642055,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/form/modalView.tsx,<anonymous>,476
641877,Bad use of null-like value,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/form/modalView.tsx,onClick,476
642118,Property access or function call before check for null or undefined,Medium,New,01/18/26,Unassigned,Unclassified,Unspecified,Undecided,Other,Null pointer dereferences,/Users/zax/Documents/Project_TPA_SCAN/VA146/TPA-F01/src/app/[lng]/authorization/(menu)/dam/(menu)/userManagement/(menu)/systemLogin/form/modalUserView.tsx,<anonymous>,476
